plantID,pop,site,elv_pt,pop_slp,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,aspect.cat
1086,NorthEast,jones,-0.28059959411621094,22.65832078830146,0.20142753686500392,0.7867109564801129,-0.014890533939462,0.0235166932208819,-0.7024081845943654,-0.19183769354123617,north
1087,NorthEast,jones,-0.26103031635284424,22.65832078830146,0.19881460586589975,0.6915570840740696,-0.01092363805589427,0.0199129561725244,-0.18757182372524625,-0.09303520097800626,north
1088,NorthEast,jones,-0.3338989019393921,22.65832078830146,0.24090273886842584,0.6745067362516537,-0.01398495101163065,0.02028191580672575,-0.27870448123052405,0.16433658576946905,north
1089,NorthEast,jones,-0.22023624181747437,22.65832078830146,0.2231813033806176,0.6922325144065723,0.00265037154559755,0.01550156192631277,0.3447117339236501,-0.3637902558289622,north
1090,NorthEast,jones,-0.2935656011104584,22.65832078830146,0.3085220490844076,0.565989605384079,0.00175526835875844,0.02279473146765482,-0.11953611817480184,0.32055683933000884,north
1091,NorthEast,jones,-0.1660727709531784,22.65832078830146,0.15776998451375562,0.6711078250657415,-0.00195108083631515,0.01487865727038875,0.03989106430483945,0.1392543624529957,north
1092,NorthEast,jones,-0.15117669105529785,22.65832078830146,0.13874888383801007,0.6600146909344982,0.00154340428870624,0.01640815956666811,0.11850301032358164,0.21981520786838457,north
1093,NorthEast,jones,-0.198093444108963,22.65832078830146,0.18536368662094785,0.7088763341766944,0.00414748937198555,0.01439534038615869,0.13318298066575787,0.1992761700086996,north
1094,NorthEast,jones,-0.1706172376871109,22.65832078830146,0.1431598345872049,0.6727005907828048,0.00672036282784808,0.01798798024381656,0.3392735227382574,0.24345370110502856,north
1095,NorthEast,jones,-0.28690341114997864,22.65832078830146,0.2549502214503777,0.6297823007379117,-0.01011237514068828,0.01872266303980017,0.43299842230999686,-0.3606641400964755,north
1096,NorthEast,jones,-0.27556416392326355,22.65832078830146,0.2400812302334005,0.7109298097990281,-0.00624509984629545,0.01650351513532489,0.4230274865127781,-0.31046420070602304,north
1097,NorthEast,jones,-0.29458221793174744,22.65832078830146,0.19946014915549276,0.7358077556120244,-0.00269811308312473,0.01713042797282503,0.2244641937042248,-0.6475947061103257,north
1098,NorthEast,jones,-0.30993279814720154,22.65832078830146,0.16854613146122502,0.730717464860664,0.00408304533687722,0.01763305861112754,0.08601264247969302,-0.7859514144084249,north
